store_id,product_id,dt,first_category_id,third_category_id,city_id,sale_amount,discount,stock_hour6_22_cnt,holiday_flag,activity_flag,precpt,avg_temperature,stockout_rate,daily_sales,week
554,90,2024-05-06,4,77,0,0.1,0.8450000286102295,16,0,1,2.0099,21.29,1.0,0.1,19
494,41,2024-04-15,4,77,0,0.0,0.8159999847412109,16,0,1,2.4423,18.4,1.0,0.0,16
325,222,2024-04-13,21,215,12,0.7,1.0,2,1,0,4.7844,20.27,0.16666666666666666,0.7000000000000001,15
333,422,2024-04-24,16,101,16,0.6,1.0,4,0,0,1.0646,19.94,0.5,0.6000000000000001,17
817,477,2024-04-25,7,51,13,0.4,1.0,10,0,0,17.7174,26.66,0.6666666666666666,0.4,17
409,358,2024-04-07,22,150,12,0.0,1.0,16,0,0,2.9641,18.47,1.0,0.0,14
417,549,2024-05-11,31,230,0,0.7,0.885,0,1,1,2.1732,21.23,0.0,0.7,19
108,210,2024-04-15,4,168,3,0.5,0.386,0,0,1,0.2713,19.31,0.16666666666666666,0.5,16
287,315,2024-05-22,4,156,3,0.6,0.967,4,0,0,0.8031,23.28,0.25,0.6000000000000001,21
670,193,2024-03-30,8,114,11,0.7,1.0,0,1,0,0.9839,16.84,0.0,0.7000000000000001,13
167,294,2024-06-04,16,100,0,0.6,1.0,0,0,0,1.2634,24.09,0.0,0.6000000000000001,23
781,699,2024-06-16,30,191,0,2.6,0.922,2,1,0,8.2467,26.98,0.375,2.6,24
460,804,2024-06-14,16,101,12,0.6,0.983,0,0,0,5.6786,27.52,0.0,0.6000000000000001,24
474,699,2024-05-22,30,191,6,0.6,0.945,0,0,0,1.6493,22.25,0.0,0.6,21
151,240,2024-06-16,4,180,0,2.1,1.0,5,1,0,8.0477,26.71,0.5416666666666666,2.1,24
68,481,2024-06-07,24,78,14,0.4,1.0,0,0,0,10.3709,24.0,0.08333333333333333,0.4,23
97,381,2024-05-29,28,7,2,2.7,1.0,0,0,0,7.1088,26.15,0.0,2.6999999999999997,22
850,567,2024-06-07,20,59,0,0.5,0.781,0,0,1,1.8152,25.03,0.0,0.5,23
96,19,2024-05-24,4,81,0,1.5,1.0,0,0,0,0.6822,23.15,0.0,1.5000000000000002,21
445,481,2024-05-29,24,78,16,0.5,1.0,0,0,0,0.537,24.29,0.0,0.5,22
370,118,2024-06-13,4,180,0,0.2,1.0,0,0,0,7.2427,26.74,0.20833333333333334,0.2,24
461,19,2024-06-19,4,81,0,2.0,1.0,3,0,0,14.2015,25.66,0.20833333333333334,2.0,25
274,135,2024-04-02,4,167,0,0.5,1.0,0,0,0,3.1422,15.69,0.0,0.5,14
438,4,2024-05-12,29,82,0,11.6,0.849,0,1,0,0.609,22.37,0.0,11.600000000000001,19
75,864,2024-04-18,20,229,7,0.0,1.0,16,0,0,20.7607,24.76,1.0,0.0,16
634,426,2024-05-07,16,103,11,0.5,1.0,12,0,0,0.8032,20.79,0.7916666666666666,0.5,19
201,797,2024-06-14,4,163,0,0.5,0.737,2,0,1,7.4733,27.29,0.125,0.5,24
598,290,2024-05-30,16,105,16,1.1,0.857,8,0,1,0.4769,23.95,0.4166666666666667,1.1,22
576,810,2024-04-15,4,168,16,0.5,1.0,0,0,0,1.9812,18.48,0.20833333333333334,0.5,16
548,90,2024-05-08,4,77,0,0.7,1.0,0,0,0,1.043,20.66,0.0,0.7000000000000001,19
771,860,2024-06-08,5,66,3,0.0,1.0,16,1,0,0.8848,27.91,1.0,0.0,23
869,580,2024-06-12,29,60,4,2.6,1.0,4,0,0,8.0528,27.47,0.3333333333333333,2.6,24
594,522,2024-05-05,16,94,13,0.6,1.0,6,1,0,3.7898,26.58,0.5833333333333334,0.6000000000000001,18
212,775,2024-05-30,4,167,0,3.1,0.687,0,0,1,1.2901,22.88,0.0,3.1000000000000005,22
538,381,2024-06-13,28,7,6,0.6,0.929,0,0,0,9.2632,25.23,0.0,0.6000000000000001,24
514,596,2024-05-27,29,60,6,1.1,0.885,8,0,1,4.3273,21.64,0.625,1.1,22
772,752,2024-06-24,16,105,0,0.0,0.9490000009536743,0,0,0,11.9684,26.4,0.0,0.0,26
817,727,2024-05-12,18,112,13,0.4,1.0,8,1,0,9.1985,25.14,0.4166666666666667,0.4,19
242,481,2024-05-13,24,78,0,3.3,0.986,5,0,0,1.0709,22.71,0.2916666666666667,3.3000000000000007,20
540,114,2024-04-23,10,72,0,2.5,1.0,0,0,0,1.4589,18.17,0.0,2.5,17
418,476,2024-06-11,20,140,12,0.5,1.0,0,0,0,7.8366,26.02,0.0,0.5,24
521,351,2024-06-25,4,142,0,0.7,0.95,11,0,0,12.5167,28.67,0.7916666666666666,0.7,26
822,213,2024-06-01,4,81,0,0.3,1.0,0,1,0,1.915,23.51,0.0,0.30000000000000004,22
1,293,2024-06-19,16,100,0,0.3,1.0,9,0,0,14.1714,25.59,0.5833333333333334,0.30000000000000004,25
189,452,2024-06-07,29,60,0,0.4,1.0,0,0,0,2.0229,25.19,0.0,0.4,23
557,797,2024-05-10,4,163,0,0.5,0.626,0,0,1,1.9429,20.87,0.20833333333333334,0.5,19
557,419,2024-04-12,24,153,0,0.8699999999999999,0.86,0,0,1,4.633,17.56,0.0,0.87,15
511,193,2024-04-08,8,114,0,0.8,0.862,8,0,1,1.4167,17.29,0.6666666666666666,0.8,15
188,810,2024-06-17,4,168,0,1.9,0.836,4,0,1,7.8617,27.14,0.25,1.9000000000000001,25
674,535,2024-04-11,16,100,13,0.7,0.806,1,0,1,3.8163,25.96,0.125,0.7,15
145,5,2024-05-13,31,132,0,0.3,0.94,8,0,0,1.3125,21.57,0.625,0.30000000000000004,20
300,6,2024-06-16,20,170,0,1.0,0.591,5,1,1,8.0269,27.25,0.20833333333333334,1.0,24
358,381,2024-04-13,28,7,16,1.6,0.991,0,1,0,2.5358,18.52,0.0,1.6,15
298,104,2024-05-12,20,2,0,1.4,0.838,0,1,1,0.5992,22.37,0.0,1.4000000000000001,19
196,644,2024-05-20,23,17,0,0.6,0.608,10,0,1,1.8145,21.73,0.75,0.6,21
742,1,2024-05-15,20,74,15,0.3,0.837,15,0,1,1.4044,23.17,0.9583333333333334,0.30000000000000004,20
55,207,2024-04-30,4,179,0,0.2,0.869,0,0,1,3.1926,19.49,0.08333333333333333,0.2,18
668,330,2024-06-22,5,67,11,1.0,1.0,15,1,0,12.9252,26.89,0.9583333333333334,1.0,25
188,847,2024-04-04,20,229,0,0.7,1.0,0,1,0,0.9604,16.84,0.0,0.7,14
687,426,2024-06-20,16,103,11,0.9,0.987,7,0,0,13.4575,27.14,0.625,0.9,25
829,140,2024-04-10,4,10,0,0.8,0.912,0,0,1,2.0224,17.16,0.25,0.8,15
286,116,2024-05-18,10,177,14,0.3,0.75,11,1,1,4.3715,23.48,0.5416666666666666,0.30000000000000004,20
713,63,2024-04-22,28,169,0,0.2,0.859,0,0,1,2.2453,18.36,0.0,0.2,17
810,402,2024-04-02,16,100,13,0.5,1.0,0,0,0,1.5674,25.17,0.0,0.5,14
18,366,2024-06-02,16,103,0,0.2,1.0,0,1,0,1.7584,23.93,0.125,0.2,22
544,203,2024-06-24,22,147,16,0.5,0.71,0,0,1,10.6841,26.23,0.0,0.5,26
278,381,2024-04-12,28,7,16,0.8,0.985,0,0,0,4.1791,18.62,0.0,0.8,15
877,6,2024-06-01,20,170,0,1.3,0.696,0,1,1,1.9147,23.46,0.0,1.3,22
179,23,2024-05-05,4,58,0,1.0,1.0,11,1,0,2.504,20.06,0.7083333333333334,1.0,18
616,370,2024-05-13,24,199,11,0.6,1.0,0,0,0,1.4773,23.26,0.0,0.6000000000000001,20
242,567,2024-04-11,20,59,0,1.3,0.808,0,0,1,2.8256,18.3,0.0,1.3000000000000003,15
239,62,2024-05-10,28,61,0,0.2,0.811,0,0,1,1.6216,20.43,0.0,0.2,19
497,215,2024-04-17,4,149,6,0.8,1.0,5,0,0,3.3625,18.82,0.4166666666666667,0.7999999999999999,16
144,775,2024-06-08,4,167,0,2.7,0.671,0,1,1,2.3721,25.14,0.0,2.7,23
897,631,2024-05-28,16,103,17,0.4,0.747,7,0,1,1.1068,23.56,0.5833333333333334,0.4,22
829,486,2024-04-30,20,63,0,1.9,0.675,0,0,1,3.0577,20.05,0.25,1.9000000000000001,18
163,191,2024-04-10,4,81,16,2.6,0.757,1,0,1,1.7451,17.54,0.125,2.6,15
386,740,2024-04-17,29,60,0,0.9,0.993,3,0,0,0.9419,19.15,0.2916666666666667,0.9,16
478,207,2024-05-09,4,179,6,0.4,1.0,0,0,0,1.5248,21.41,0.0,0.4,19
447,694,2024-06-24,5,65,12,1.0,0.752,0,0,0,15.7153,27.15,0.0,1.0,26
692,71,2024-06-11,4,216,0,1.0,0.785,0,0,1,5.6965,25.44,0.0,1.0,24
877,686,2024-05-21,0,221,0,0.6,0.937,0,0,0,1.7671,23.1,0.20833333333333334,0.6000000000000001,21
144,345,2024-06-14,16,96,0,0.5,1.0,11,0,0,6.4908,26.81,0.75,0.5,24
169,783,2024-05-01,22,56,0,0.7,0.826,5,1,1,2.2972,20.32,0.2916666666666667,0.7000000000000001,18
675,70,2024-06-03,4,81,12,0.0,0.7319999933242798,16,0,1,2.3925,23.68,1.0,0.0,23
311,774,2024-04-14,4,77,0,1.1,1.0,10,1,0,3.6125,17.99,0.7083333333333334,1.1,15
780,715,2024-06-06,10,190,0,0.4,1.0,3,0,0,0.7989,25.46,0.20833333333333334,0.4,23
444,638,2024-05-07,16,94,12,0.5,0.836,1,0,1,1.6347,21.62,0.2916666666666667,0.5,19
214,841,2024-04-03,0,27,0,0.3,1.0,10,0,0,1.7323,16.11,0.5833333333333334,0.30000000000000004,14
699,117,2024-04-22,4,1,0,5.9,1.0,2,0,0,2.0415,17.99,0.16666666666666666,5.9,17
169,23,2024-04-28,4,58,0,0.8,1.0,8,1,0,3.154,21.43,0.4166666666666667,0.8,17
128,118,2024-06-12,4,180,0,0.5,1.0,6,0,0,6.5271,26.08,0.25,0.5,24
40,461,2024-04-24,16,105,9,0.8,0.938,1,0,0,26.0024,24.75,0.2916666666666667,0.7999999999999999,17
136,272,2024-04-15,21,123,7,0.6,1.0,4,0,0,21.7846,23.96,0.4583333333333333,0.6,16
599,416,2024-05-02,24,145,0,0.6,1.0,11,1,0,1.3345,20.31,0.5416666666666666,0.6,18
295,559,2024-05-09,4,179,16,0.7,0.847,0,0,1,0.5589,22.36,0.0,0.7,19
439,439,2024-05-20,21,16,0,0.0,0.9800000190734863,0,0,0,1.0972,22.73,0.0,0.0,21
713,834,2024-06-19,28,154,0,0.4,0.951,0,0,0,14.164,25.66,0.20833333333333334,0.4,25
557,194,2024-06-24,18,109,0,1.6,0.97,0,0,0,11.2181,26.31,0.25,1.6,26
647,774,2024-06-13,4,77,0,0.7,1.0,0,0,0,7.6893,26.44,0.0,0.7000000000000001,24
510,510,2024-06-14,5,66,15,0.0,0.9569491744041443,0,0,0,5.9757,27.39,0.0,0.0,24
361,104,2024-06-02,20,2,11,3.3,0.629,0,1,1,1.4302,25.19,0.0,3.3,22
157,290,2024-05-05,16,105,0,0.8,1.0,0,1,0,2.7086,20.67,0.25,0.7999999999999999,18
197,774,2024-04-24,4,77,0,1.1,1.0,0,0,0,0.77,19.73,0.0,1.1,17
362,212,2024-04-11,20,229,6,0.2,0.876,0,0,1,3.2964,18.51,0.20833333333333334,0.2,15
228,469,2024-05-28,24,159,12,0.2,1.0,0,0,0,1.5022,22.25,0.0,0.2,22
477,134,2024-05-14,28,47,6,1.2,0.825,0,0,0,3.1853,22.51,0.0,1.2000000000000002,20
790,580,2024-04-02,29,60,0,1.1,1.0,0,0,0,3.2171,16.64,0.20833333333333334,1.1,14
229,220,2024-04-25,8,113,0,0.8,0.935,0,0,1,3.8276,20.25,0.0,0.8,17
395,635,2024-06-21,16,104,16,1.0,0.835,7,0,1,8.1321,26.73,0.375,1.0,25
406,70,2024-05-22,4,81,0,5.4,1.0,0,0,0,1.736,23.07,0.0,5.4,21
193,77,2024-05-27,8,113,0,0.6,0.883,0,0,1,2.1207,22.87,0.0,0.6000000000000001,22
420,452,2024-05-03,29,60,0,0.4,1.0,8,1,0,2.0931,21.08,0.5833333333333334,0.4,18
91,79,2024-04-04,4,10,0,1.6,0.643,0,1,1,1.3075,16.08,0.0,1.6,14
441,411,2024-04-15,28,218,0,0.8,0.825,0,0,1,2.4361,18.26,0.0,0.8,16
467,218,2024-03-28,8,114,0,0.4,1.0,0,0,0,1.7,16.0,0.25,0.4,13
536,638,2024-05-03,16,94,0,0.4,0.836,0,1,1,2.0943,21.04,0.0,0.4,18
612,672,2024-06-17,10,173,0,0.4,0.832,0,0,1,8.3893,27.47,0.20833333333333334,0.4,25
303,796,2024-05-29,4,1,12,0.3,0.952,0,0,0,1.3646,22.42,0.0,0.30000000000000004,22
515,775,2024-05-17,4,167,6,1.4,0.574,1,0,1,2.6477,22.12,0.2916666666666667,1.4,20
104,797,2024-05-31,4,163,0,0.8,0.596,10,0,1,2.2537,23.93,0.5,0.8,22
94,775,2024-04-13,4,167,15,1.0,0.757,0,1,1,5.0546,20.32,0.0,1.0,15
75,111,2024-04-30,4,58,7,0.2,1.0,0,0,0,10.3708,25.29,0.0,0.2,18
32,286,2024-05-09,7,55,1,0.1,1.0,15,0,0,8.5762,24.65,0.7083333333333334,0.1,19
110,188,2024-04-20,4,58,3,1.0,1.0,7,1,0,0.5515,19.76,0.375,1.0,16
634,467,2024-04-08,5,65,11,0.0,1.0,0,0,0,1.922,17.47,0.0,0.0,15
187,793,2024-06-25,14,146,0,0.7,0.922,6,0,0,11.5409,27.31,0.5833333333333334,0.7,26
548,70,2024-05-11,4,81,0,4.4,1.0,0,1,0,2.1749,21.4,0.08333333333333333,4.4,19
710,381,2024-05-28,28,7,3,0.3,1.0,0,0,0,1.5152,24.4,0.0,0.30000000000000004,22
689,332,2024-04-09,16,94,13,0.8,1.0,7,0,0,2.1686,26.46,0.5,0.8,15
727,834,2024-05-13,28,154,3,2.7,1.0,0,0,0,0.1496,25.17,0.0,2.7,20
532,548,2024-04-18,11,182,11,0.4,0.899,0,0,0,1.7645,19.26,0.25,0.4,16
76,115,2024-05-19,10,181,14,0.3,1.0,6,1,0,4.7836,22.78,0.3333333333333333,0.3,20
890,793,2024-04-21,14,146,0,0.0,1.0,16,1,0,1.5722,19.53,1.0,0.0,16
249,259,2024-04-12,21,123,12,1.1,0.857,5,0,1,5.0602,18.3,0.2916666666666667,1.1,15
595,77,2024-05-11,8,113,0,0.7,0.883,0,1,1,2.3876,21.88,0.0,0.7000000000000001,19
101,235,2024-04-01,30,222,10,0.3,0.817,0,0,1,4.0746,15.52,0.0,0.30000000000000004,14
221,351,2024-04-02,4,142,0,0.9,1.0,4,0,0,3.1462,15.69,0.25,0.9,14
781,129,2024-06-12,10,181,0,1.1,1.0,0,0,0,3.4019,25.97,0.0,1.1,24
849,769,2024-04-22,20,176,4,0.8,0.744,0,0,1,1.5653,18.84,0.0,0.7999999999999999,17
140,473,2024-03-30,7,46,0,0.7,1.0,0,1,0,1.4961,16.52,0.0,0.7000000000000001,13
736,118,2024-03-30,4,180,0,1.4,0.742,3,1,1,1.7531,16.17,0.125,1.4000000000000001,13
468,746,2024-04-10,27,4,0,0.5,0.736,0,0,1,2.2484,17.98,0.25,0.5,15
640,79,2024-05-04,4,10,0,0.6,0.843,5,1,1,3.2766,21.73,0.5416666666666666,0.6,18
263,688,2024-04-28,31,230,0,1.2,0.849,0,1,1,3.1457,20.66,0.125,1.2000000000000002,17
475,122,2024-05-20,20,127,6,0.2,0.831,14,0,1,3.7797,22.9,0.9166666666666666,0.2,21
375,694,2024-05-04,5,65,12,1.4,0.752,0,1,0,3.9274,22.53,0.16666666666666666,1.4,18
496,90,2024-06-08,4,77,6,0.6,0.698,4,1,1,3.4399,24.38,0.25,0.6,23
102,191,2024-05-29,4,81,10,0.9,1.0,0,0,0,0.4838,23.15,0.25,0.9000000000000001,22
523,525,2024-04-21,15,88,16,0.38,0.85,0,1,1,1.0217,20.25,0.0,0.38,16
549,699,2024-04-13,30,191,16,0.4,0.95,7,1,0,2.7941,18.58,0.5416666666666666,0.4,15
438,127,2024-05-04,20,172,0,0.6,1.0,0,1,0,2.7398,21.91,0.0,0.6000000000000001,18
602,295,2024-06-13,16,106,11,0.8,1.0,6,0,0,7.103,27.34,0.3333333333333333,0.8,24
228,381,2024-04-09,28,7,12,1.0,0.987,3,0,0,3.4309,19.74,0.20833333333333334,1.0,15
638,589,2024-05-02,21,184,13,10.0,0.0,5,1,0,3.6146,26.08,0.5,10.0,18
785,792,2024-05-16,16,103,3,0.1,0.874,0,0,1,0.6123,25.34,0.16666666666666666,0.1,20
151,829,2024-04-14,11,71,0,0.9,1.0,4,1,0,3.4442,17.14,0.5,0.9,15
187,19,2024-04-12,4,81,0,2.2,1.0,11,0,0,2.6677,16.8,0.75,2.2,15
473,114,2024-06-04,10,72,6,1.3,1.0,7,0,0,3.5974,23.85,0.5833333333333334,1.3,23
673,272,2024-05-08,21,123,13,1.0,0.639,3,0,1,4.0437,26.43,0.4583333333333333,1.0,19
350,835,2024-04-09,28,154,12,1.7,0.976,0,0,0,5.1256,19.82,0.0,1.7000000000000002,15
281,115,2024-06-20,10,181,0,0.4,0.9810000061988831,0,0,0,9.7162,27.83,0.0,0.4,25
11,631,2024-06-05,16,103,4,0.9,1.0,6,0,0,0.2045,25.44,0.5833333333333334,0.9,23
435,500,2024-04-19,4,179,0,1.3,0.625,0,0,1,1.4932,18.31,0.0,1.3000000000000003,16
648,127,2024-04-06,20,172,0,0.4,1.0,6,1,0,2.3876,16.58,0.25,0.4,14
156,259,2024-03-30,21,123,16,1.0,0.857,10,1,1,0.9428,15.82,0.5,1.0,13
451,716,2024-06-04,31,192,12,0.1,1.0,0,0,0,3.5182,24.65,0.0,0.1,23
633,129,2024-04-10,10,181,11,1.2,1.0,0,0,0,0.9998,17.75,0.25,1.2,15
499,343,2024-05-02,11,188,6,0.0,1.0,16,1,0,0.9013,20.82,1.0,0.0,18
872,300,2024-04-28,20,24,0,3.8,1.0,4,1,0,3.1461,20.66,0.20833333333333334,3.8,17
512,596,2024-05-25,29,60,15,1.4,0.893,9,1,1,1.8529,24.24,0.6666666666666666,1.4,21
33,531,2024-04-06,16,105,1,1.5,0.767,11,1,1,1.4823,25.25,0.6666666666666666,1.5,14
707,84,2024-04-25,8,113,0,0.4,0.828,14,0,1,3.8717,20.02,0.8333333333333334,0.4,17
671,670,2024-06-06,31,227,0,0.5,1.0,0,0,0,0.8649,24.79,0.125,0.5,23
519,381,2024-04-06,28,7,16,0.0,1.0,16,1,0,2.7413,17.94,1.0,0.0,14
602,150,2024-04-26,8,116,11,0.7,1.0,0,0,0,2.0443,20.85,0.0,0.7000000000000001,17
396,392,2024-05-09,16,99,13,0.7,1.0,4,0,0,3.2899,25.65,0.25,0.7,19
758,21,2024-04-08,4,81,0,0.4,1.0,10,0,0,1.4174,17.14,0.7083333333333334,0.4,15
457,123,2024-04-20,21,184,14,1.2,1.0,0,1,0,8.1325,20.52,0.0,1.2000000000000002,16
286,115,2024-04-22,10,181,14,0.4,1.0,0,0,0,5.5121,20.52,0.0,0.4,17
877,41,2024-05-13,4,77,0,1.0,1.0,0,0,0,0.8627,22.02,0.0,1.0,20
9,749,2024-06-09,21,123,15,0.8,1.0,0,1,0,5.9019,26.85,0.0,0.8,23
823,44,2024-05-10,20,183,3,1.6,1.0,0,0,0,0.5717,22.53,0.16666666666666666,1.6,19
189,387,2024-06-03,31,128,0,0.6,0.926,11,0,0,2.061,23.61,0.6666666666666666,0.6000000000000001,23
350,6,2024-06-08,20,170,12,0.8,0.65,6,1,1,3.4914,24.87,0.5833333333333334,0.8,23
288,415,2024-05-13,7,42,0,0.48,1.0,0,0,1,0.8649,21.82,0.0,0.48000000000000004,20
118,841,2024-04-02,0,27,0,0.5,1.0,5,0,0,3.0809,16.28,0.4166666666666667,0.5,14
267,601,2024-04-14,4,81,7,1.9,1.0,0,1,0,20.9624,25.81,0.0,1.9000000000000001,15
436,586,2024-05-30,3,38,0,0.8,0.824,5,0,1,1.2977,23.09,0.2916666666666667,0.7999999999999999,22
308,644,2024-05-24,23,17,0,2.1,0.61,0,0,1,0.3754,23.03,0.0,2.1,21
554,117,2024-05-21,4,1,0,7.5,1.0,0,0,0,1.7842,23.87,0.20833333333333334,7.5,21
323,768,2024-04-06,5,6,16,0.3,0.559,0,1,0,2.7408,17.94,0.0,0.3,14
232,207,2024-04-10,4,179,0,0.6,1.0,7,0,0,1.2951,17.72,0.4583333333333333,0.6000000000000001,15
559,638,2024-04-08,16,94,16,0.7,0.836,3,0,1,1.6587,17.7,0.2916666666666667,0.7000000000000001,15
42,535,2024-03-28,16,100,2,1.3,0.789,3,0,1,7.5625,24.22,0.4583333333333333,1.3,13
163,810,2024-06-05,4,168,16,0.5,0.671,7,0,1,0.6132,25.75,0.375,0.5,23
378,567,2024-06-15,20,59,0,0.8,0.781,0,1,1,7.1511,25.86,0.16666666666666666,0.8,24
351,292,2024-06-23,16,104,4,0.8,1.0,4,1,0,11.988,26.97,0.5,0.8,25
672,717,2024-05-20,16,103,11,0.2,1.0,0,0,0,1.8108,23.69,0.0,0.2,21
797,73,2024-04-22,29,231,13,0.0,1.0,16,0,0,24.5536,25.57,1.0,0.0,17
392,278,2024-06-16,10,189,3,0.3,0.807,0,1,1,2.4324,26.2,0.0,0.30000000000000004,24
585,83,2024-04-05,25,212,13,0.4,1.0,0,1,0,2.3675,25.59,0.08333333333333333,0.4,14
314,27,2024-04-06,4,10,0,1.5,0.512,0,1,1,2.6054,17.27,0.0,1.5,14
577,127,2024-06-19,20,172,0,1.2,0.948,0,0,0,14.1634,25.66,0.0,1.2000000000000002,25
96,90,2024-04-09,4,77,0,0.1,1.0,16,0,0,4.5685,17.6,1.0,0.1,15
362,689,2024-04-14,31,230,6,0.4,1.0,0,1,0,3.8809,18.51,0.0,0.4,15
398,37,2024-04-02,5,67,6,0.0,1.0,16,0,0,1.8803,17.22,1.0,0.0,14
178,775,2024-05-17,4,167,0,0.4,0.75,13,0,1,0.6126,23.55,0.8333333333333334,0.4,20
314,486,2024-03-28,20,63,0,1.1,1.0,0,0,0,1.7005,15.71,0.0,1.1,13
507,191,2024-05-15,4,81,6,1.3,1.0,2,0,0,1.2281,22.19,0.16666666666666666,1.3,20
484,699,2024-05-19,30,191,12,0.8,0.945,0,1,0,2.0018,24.67,0.0,0.8,20
183,121,2024-06-02,30,195,0,0.7,0.857,0,1,1,1.7384,22.95,0.0,0.7,22
843,627,2024-06-11,13,214,0,0.1,1.0,0,0,0,5.6957,25.44,0.0,0.1,24
607,600,2024-06-19,29,157,16,1.2,0.93,11,0,0,16.5159,26.24,0.75,1.2000000000000002,25
2,11,2024-03-29,18,86,0,0.2,1.0,0,0,0,3.0207,15.68,0.0,0.2,13
117,44,2024-06-13,20,183,3,0.0,1.0,16,0,0,1.6221,29.78,1.0,0.0,24
197,12,2024-04-08,18,86,0,0.2,1.0,13,0,0,1.427,16.96,0.5833333333333334,0.2,15
91,416,2024-04-11,24,145,0,0.6,1.0,11,0,0,2.815,17.46,0.75,0.6000000000000001,15
11,682,2024-04-15,10,173,4,0.1,1.0,0,0,0,3.0265,18.82,0.0,0.1,16
217,774,2024-05-27,4,77,0,0.3,1.0,11,0,0,1.9048,22.89,0.7083333333333334,0.30000000000000004,22
863,638,2024-05-06,16,94,4,0.5,0.836,2,0,1,1.4914,22.15,0.16666666666666666,0.5,19
869,387,2024-05-17,31,128,4,0.7,1.0,10,0,0,0.4582,25.06,0.5416666666666666,0.7000000000000001,20
405,416,2024-05-11,24,145,0,0.6,1.0,0,1,0,2.1774,21.24,0.0,0.6000000000000001,19
831,291,2024-03-29,16,98,4,0.18,1.0,0,0,0,1.9734,15.38,0.0,0.18,13
212,116,2024-05-19,10,177,0,3.5,0.878,0,1,1,2.2839,23.34,0.0,3.5,20
96,259,2024-05-11,21,123,0,1.0,1.0,0,1,0,2.3864,21.88,0.0,1.0,19
478,763,2024-04-22,18,110,6,0.8,0.812,0,0,1,4.1174,18.91,0.20833333333333334,0.8,17
497,638,2024-05-27,16,94,6,0.7,0.856,3,0,1,3.5551,21.62,0.20833333333333334,0.7000000000000001,22
295,191,2024-05-30,4,81,16,1.7,0.757,0,0,1,0.4626,24.29,0.0,1.7000000000000002,22
447,351,2024-05-10,4,142,12,0.1,0.925,0,0,0,1.4065,21.28,0.0,0.1,19
549,682,2024-04-07,10,173,16,0.5,1.0,0,0,1,1.6443,17.23,0.0,0.5,14
415,166,2024-05-01,20,59,16,1.1,1.0,0,1,0,1.7619,19.89,0.0,1.1,18
469,824,2024-05-27,11,71,6,0.7,0.914,0,0,1,3.542,21.68,0.0,0.7,22
59,596,2024-05-01,29,60,0,2.2,0.882,0,1,1,2.3237,19.65,0.16666666666666666,2.2,18
254,426,2024-04-22,16,103,0,0.6,0.845,0,0,1,2.2421,18.46,0.0,0.6000000000000001,17
802,860,2024-05-18,5,66,3,0.0,1.0,0,1,0,1.0074,23.5,0.0,0.0,20
547,419,2024-06-21,24,153,16,0.18,1.0,0,0,0,8.1255,26.59,0.0,0.18,25
667,810,2024-03-29,4,168,6,0.2,1.0,0,0,0,3.7458,16.53,0.25,0.2,13
600,546,2024-05-28,25,213,16,2.1,1.0,2,0,0,1.3065,23.37,0.16666666666666666,2.1000000000000005,22
211,673,2024-06-22,18,86,0,1.0,0.672,0,1,1,8.1349,26.9,0.0,1.0,25
56,467,2024-06-23,5,65,0,3.0,0.786,0,1,0,9.9005,27.29,0.0,3.0,25
11,693,2024-06-09,10,72,4,0.8,0.626,0,1,1,8.9407,27.31,0.0,0.8,23
602,207,2024-04-25,4,179,11,0.4,1.0,0,0,0,2.6505,21.03,0.0,0.4,17
877,23,2024-06-15,4,58,0,0.5,0.684,12,1,1,7.1237,25.68,0.7916666666666666,0.5,24
237,220,2024-06-14,8,113,0,0.4,1.0,0,0,0,6.4891,26.81,0.0,0.4,24
183,446,2024-05-24,3,39,0,0.4,1.0,0,0,0,0.687,22.49,0.041666666666666664,0.4,21
143,775,2024-04-10,4,167,0,1.3,1.0,5,0,0,2.2485,18.02,0.2916666666666667,1.3,15
254,4,2024-06-04,29,82,0,1.1,0.905,7,0,0,1.4675,24.67,0.375,1.1,23
550,666,2024-05-06,21,123,11,1.2,0.727,3,0,1,0.8326,21.74,0.375,1.2,19
474,108,2024-04-18,8,113,6,0.7,1.0,0,0,0,4.7359,18.58,0.0,0.7,16
888,291,2024-05-27,16,98,11,0.6,0.881,6,0,1,1.8364,23.21,0.5416666666666666,0.6000000000000001,22
815,213,2024-06-05,4,81,0,0.5,0.863,10,0,1,1.3712,24.17,0.625,0.5,23
807,167,2024-04-28,10,83,3,0.45,1.0,0,1,0,1.2844,20.8,0.0,0.44999999999999996,17
692,190,2024-06-08,4,131,0,0.9,0.983,0,1,0,2.3713,25.45,0.0,0.9,23
271,645,2024-03-29,24,139,0,0.0,1.0,0,0,0,3.0273,15.68,0.25,0.0,13
877,11,2024-03-31,18,86,0,1.1,0.833,0,1,1,1.5572,16.15,0.0,1.1,13
494,222,2024-04-14,21,215,0,0.5,1.0,12,1,0,3.4501,18.22,0.5833333333333334,0.5,15
740,793,2024-03-30,14,146,0,0.5,0.907,0,1,1,2.0937,16.47,0.0,0.5,13
556,119,2024-06-01,20,140,0,2.4,0.706,0,1,1,1.9202,24.01,0.0,2.4000000000000004,22
434,258,2024-03-29,31,121,0,0.4,1.0,0,0,0,3.0353,15.44,0.0,0.4,13
805,304,2024-05-27,31,227,6,0.8,1.0,14,0,0,3.5549,21.7,0.6666666666666666,0.7999999999999999,22
